id,Name,Minimum players,Maximum players,Average game time,Year released,Mechanics,Category,Designer,More info URL
1500,Machiavelli,4,8,480,1977,"Area Movement, Player Elimination, Simultaneous Action Selection, Variable Player Powers","Bluffing, Negotiation, Political, Renaissance, Wargame","S. Craig Taylor, James B. Wood",https://boardgamegeek.com/boardgame/286/machiavelli
1536,Rummikub,2,4,60,1977,"Set Collection, Tile Placement","Card Game, Number",Ephraim Hertzano,https://boardgamegeek.com/boardgame/811/rummikub
1860,Rail Baron,3,6,240,1977,Roll / Spin and Move,"Economic, Trains, Transportation","R. S. Erickson, Thomas F. Erickson, Jr.",https://boardgamegeek.com/boardgame/420/rail-baron
2309,War of the Ring,2,3,180,1977,"Area Control / Area Influence, Hex-and-Counter, Variable Player Powers","Adventure, Fantasy, Novel-based, Wargame","Howard Barasch, Richard H. Berg",https://boardgamegeek.com/boardgame/2228/war-ring
2398,Melee,2,2,15,1977,"Dice Rolling, Hex-and-Counter, Variable Player Powers","Adventure, Fantasy, Fighting, Wargame",Steve Jackson (I),https://boardgamegeek.com/boardgame/3464/melee
2448,Imperium,2,2,180,1977,"Hex-and-Counter, Point to Point Movement, Variable Player Powers","Science Fiction, Wargame","Frank Chadwick, John Harshman, Marc W. Miller",https://boardgamegeek.com/boardgame/3661/imperium
2722,Black Box,1,2,20,1977,"Line Drawing, Pattern Recognition, Secret Unit Deployment","Abstract Strategy, Deduction, Puzzle",Eric Solomon,https://boardgamegeek.com/boardgame/165/black-box
3204,The Arab-Israeli Wars,2,2,240,1977,Hex-and-Counter,"Arabian, Modern Warfare, Wargame","Seth Carus, Richard Hamblen, Randall C. Reed, Russell Vane",https://boardgamegeek.com/boardgame/3218/arab-israeli-wars
3633,Cobra,2,2,120,1977,"Hex-and-Counter, Simulation","Wargame, World War II","Brad Hessel, David James Ritchie",https://boardgamegeek.com/boardgame/4008/cobra
3704,Air Assault On Crete/Invasion of Malta: 1942,2,2,240,1977,Hex-and-Counter,"Aviation / Flight, Wargame, World War II","Randall C. Reed, Vance von Borries",https://boardgamegeek.com/boardgame/3044/air-assault-creteinvasion-malta-1942
3722,La Bataille d'Auerstædt,1,2,480,1977,Hex-and-Counter,"Napoleonic, Wargame","Monte Mattson, Dennis A. Spors, Ed Wimble",https://boardgamegeek.com/boardgame/12898/la-bataille-dauerstaedt
4348,Snit's Revenge,2,2,20,1977,Area Movement,Fighting,Tom Wham,https://boardgamegeek.com/boardgame/710/snits-revenge
4506,Wacht am Rhein,2,4,360,1977,Hex-and-Counter,"Wargame, World War II","Joseph M. Balkoski, Jim Dunnigan, Redmond A. Simonsen",https://boardgamegeek.com/boardgame/6253/wacht-am-rhein
4806,October War,2,2,120,1977,"Dice Rolling, Hex-and-Counter","Modern Warfare, Wargame",Irad B. Hardy,https://boardgamegeek.com/boardgame/5965/october-war
4892,Jarnac,2,2,40,1977,"Partnerships, Tile Placement",Word Game,Émile Lombard,https://boardgamegeek.com/boardgame/7451/jarnac
939,Junta,2,7,240,1978,"Area Movement, Dice Rolling, Hand Management, Simultaneous Action Selection, Trading, Variable Player Powers, Voting","Bluffing, Humor, Mafia, Negotiation, Political, Wargame","Eric Goldberg, Ben Grossman, Steve Marsh, Steven Marsh, Vincent Tsao, Nikola Vrtis",https://boardgamegeek.com/boardgame/242/junta
1462,Cathedral,2,2,20,1978,"Area Enclosure, Pattern Building, Pattern Recognition, Tile Placement",Abstract Strategy,Robert P. Moore,https://boardgamegeek.com/boardgame/7/cathedral
1751,G.E.V.,2,2,75,1978,Hex-and-Counter,"Fighting, Science Fiction, Wargame",Steve Jackson (I),https://boardgamegeek.com/boardgame/5205/gev
2747,Wizard,2,2,30,1978,"Dice Rolling, Hex-and-Counter, Role Playing, Variable Player Powers","Adventure, Fantasy, Fighting, Wargame",Steve Jackson (I),https://boardgamegeek.com/boardgame/3463/wizard
2883,Source of the Nile,1,6,180,1978,none,Exploration,"Ross Maker, Dave Wesely",https://boardgamegeek.com/boardgame/1577/source-nile
2976,Battles for the Ardennes,2,4,90,1978,"Dice Rolling, Hex-and-Counter","Wargame, World War II",Danny S. Parker,https://boardgamegeek.com/boardgame/7092/battles-ardennes
3106,Fortress Europa,2,2,240,1978,Hex-and-Counter,"Wargame, World War II","John Edwards, Richard Hamblen, Alan R. Moon",https://boardgamegeek.com/boardgame/4050/fortress-europa
3332,Strat-O-Matic Hockey,2,2,90,1978,none,Sports,Hal Richman,https://boardgamegeek.com/boardgame/3597/strat-o-matic-hockey
3433,The Next War,2,2,360,1978,"Dice Rolling, Hex-and-Counter","Modern Warfare, Wargame","Jim Dunnigan, Mark Herman",https://boardgamegeek.com/boardgame/8719/next-war
3896,"Napoleon at Bay: The Campaign in France, 1814",2,2,180,1978,Hex-and-Counter,"Napoleonic, Wargame",Kevin Zucker,https://boardgamegeek.com/boardgame/4086/napoleon-bay-campaign-france-1814
3989,La Bataille de Preussisch-Eylau,1,2,360,1978,Hex-and-Counter,"Napoleonic, Wargame","Monte Mattson, Dennis A. Spors, Ed Wimble",https://boardgamegeek.com/boardgame/12899/la-bataille-de-preussisch-eylau
4077,The Sorcerer's Cave,1,4,60,1978,Modular Board,"Card Game, Exploration, Fantasy",Terence Peter Donnelly,https://boardgamegeek.com/boardgame/1202/sorcerers-cave
4089,Swords & Sorcery,2,7,180,1978,"Action Point Allowance System, Hex-and-Counter, Role Playing, Variable Player Powers","Adventure, Fantasy, Wargame",Greg Costikyan,https://boardgamegeek.com/boardgame/2464/swords-sorcery
4178,Operation Typhoon,2,2,1500,1978,"Dice Rolling, Hex-and-Counter, Simulation","Wargame, World War II","Joe Angiolillo, Joseph M. Balkoski",https://boardgamegeek.com/boardgame/7844/operation-typhoon
4255,To the Green Fields Beyond,2,2,240,1978,"Dice Rolling, Hex-and-Counter, Simulation","Fighting, Wargame, World War I",David C. Isby,https://boardgamegeek.com/boardgame/7215/green-fields-beyond
4908,Panzerkrieg,2,2,240,1978,"Dice Rolling, Hex-and-Counter","Wargame, World War II",John Prados,https://boardgamegeek.com/boardgame/753/panzerkrieg
4994,Kharkov,1,2,240,1978,"Hex-and-Counter, Simulation","Wargame, World War II",Stephen B. Patrick,https://boardgamegeek.com/boardgame/4207/kharkov
201,Dune,2,6,180,1979,"Area Control / Area Influence, Area Movement, Auction/Bidding, Hand Management, Partnerships, Variable Player Powers","Bluffing, Fighting, Negotiation, Novel-based, Political, Science Fiction","Bill Eberle, Jack Kittredge, Peter Olotka",https://boardgamegeek.com/boardgame/121/dune
893,Magic Realm,1,16,240,1979,"Action / Movement Programming, Modular Board, Rock-Paper-Scissors, Role Playing, Simultaneous Action Selection, Variable Player Powers","Adventure, Exploration, Fantasy",Richard Hamblen,https://boardgamegeek.com/boardgame/22/magic-realm
1087,Um Reifenbreite,2,4,90,1979,"Hand Management, Roll / Spin and Move","Racing, Sports",Rob Bontenbal,https://boardgamegeek.com/boardgame/442/um-reifenbreite
1540,Circus Maximus,2,8,120,1979,"Action / Movement Programming, Action Point Allowance System, Betting/Wagering, Dice Rolling, Grid Movement, Paper-and-Pencil, Player Elimination, Press Your Luck, Variable Player Powers","Ancient, Fighting, Racing","Don Greenwood, Michael S. Matheny",https://boardgamegeek.com/boardgame/244/circus-maximus
1562,Big Boggle,2,8,10,1979,Pattern Recognition,"Real-time, Word Game",Alan Turoff,https://boardgamegeek.com/boardgame/10550/big-boggle
1595,The Awful Green Things From Outer Space,2,2,90,1979,"Area Movement, Dice Rolling","Science Fiction, Wargame",Tom Wham,https://boardgamegeek.com/boardgame/162/awful-green-things-outer-space
1633,Star Fleet Battles,2,2,180,1979,"Hex-and-Counter, Point to Point Movement, Simultaneous Action Selection","Movies / TV / Radio theme, Science Fiction, Space Exploration, Wargame",Stephen V. Cole,https://boardgamegeek.com/boardgame/1589/star-fleet-battles
2399,Divine Right,2,6,360,1979,"Dice Rolling, Hex-and-Counter, Variable Phase Order","Fantasy, Political, Wargame","Glenn Rahman, Kenneth Rahman",https://boardgamegeek.com/boardgame/23/divine-right
2520,The Longest Day,2,8,5400,1979,"Co-operative Play, Dice Rolling, Hex-and-Counter","Wargame, World War II",Randall C. Reed,https://boardgamegeek.com/boardgame/5651/longest-day
2526,Freedom in the Galaxy,2,2,120,1979,"Action Point Allowance System, Area Movement, Secret Unit Deployment","Movies / TV / Radio theme, Political, Science Fiction, Wargame","Howard Barasch, John H. Butterfield",https://boardgamegeek.com/boardgame/1717/freedom-galaxy
2860,Wizard's Quest,2,6,180,1979,"Area Movement, Variable Phase Order","Adventure, Fantasy, Wargame","Willis P. Carpenter, Garrett J. Donner, Michael S. Steer, Mick (Mike) Uhl",https://boardgamegeek.com/boardgame/310/wizards-quest
3031,Dampfross,2,6,90,1979,"Crayon Rail System, Route/Network Building","Racing, Trains",David G. Watts,https://boardgamegeek.com/boardgame/539/dampfross
3038,Napoleon at Leipzig,1,3,300,1979,"Hex-and-Counter, Simulation","Napoleonic, Wargame",Kevin Zucker,https://boardgamegeek.com/boardgame/10183/napoleon-leipzig
3136,Stop Thief,2,4,30,1979,"Dice Rolling, Grid Movement, Memory","Deduction, Electronic",Robert Doyle,https://boardgamegeek.com/boardgame/1992/stop-thief
3151,The Ironclads,1,8,120,1979,Hex-and-Counter,"American Civil War, Nautical, Wargame",John W. Fuseler,https://boardgamegeek.com/boardgame/2800/ironclads
3458,Naval War,3,9,45,1979,"Hand Management, Take That","Card Game, Nautical, Wargame, World War II","S. Craig Taylor, Neil Zimmerer",https://boardgamegeek.com/boardgame/1674/naval-war
3515,The Creature That Ate Sheboygan,2,2,60,1979,"Area Movement, Dice Rolling","Movies / TV / Radio theme, Science Fiction, Wargame",Greg Costikyan,https://boardgamegeek.com/boardgame/1783/creature-ate-sheboygan
3724,Samurai,2,8,180,1979,Area Movement,"Political, Wargame",Dan Campagna,https://boardgamegeek.com/boardgame/63/samurai
3789,Starfire,2,3,30,1979,"Action Point Allowance System, Hex-and-Counter, Modular Board, Variable Player Powers","Science Fiction, Space Exploration, Wargame",Stephen V. Cole,https://boardgamegeek.com/boardgame/2891/starfire
3805,Ney vs. Wellington,2,2,180,1979,"Dice Rolling, Hex-and-Counter","Napoleonic, Wargame",Joseph M. Balkoski,https://boardgamegeek.com/boardgame/4255/ney-vs-wellington
4079,Title Bout,1,2,45,1979,"Area Movement, Simulation, Simultaneous Action Selection, Variable Player Powers","Fighting, Sports","James Trunzo, Tom Trunzo",https://boardgamegeek.com/boardgame/2254/title-bout
4245,The Legend of Robin Hood,2,2,120,1979,"Area Movement, Dice Rolling","Economic, Medieval, Wargame",Joe Bisio,https://boardgamegeek.com/boardgame/1695/legend-robin-hood
4366,White Death,1,4,240,1979,"Dice Rolling, Hex-and-Counter","Wargame, World War II",Frank Chadwick,https://boardgamegeek.com/boardgame/13016/white-death
4459,Panzer (first edition),2,2,120,1979,Hex-and-Counter,"Wargame, World War II",James M. Day,https://boardgamegeek.com/boardgame/4288/panzer-first-edition
4474,Leningrad,2,2,90,1979,"Dice Rolling, Hex-and-Counter","Wargame, World War II",Dick Rustin,https://boardgamegeek.com/boardgame/4085/leningrad
4645,Hyle,2,2,45,1979,"Grid Movement, Pattern Building, Tile Placement, Variable Player Powers",Abstract Strategy,Eric Solomon,https://boardgamegeek.com/boardgame/1329/hyle
4775,The Sword and the Flame,0,0,60,1979,none,"Miniatures, Wargame",Larry V. Brom,https://boardgamegeek.com/boardgame/4292/sword-and-flame
4977,Bonaparte in Italy,2,2,180,1979,Hex-and-Counter,"Napoleonic, Wargame",Kevin Zucker,https://boardgamegeek.com/boardgame/3053/bonaparte-italy
4978,Zargo's Lords,2,4,120,1979,Hex-and-Counter,"Fantasy, Wargame",Marco Donadoni,https://boardgamegeek.com/boardgame/1997/zargos-lords
215,Civilization,2,7,360,1980,"Area Control / Area Influence, Area Movement, Hand Management, Set Collection, Trading","Ancient, Civilization, Economic, Negotiation",Francis Tresham,https://boardgamegeek.com/boardgame/71/civilization
611,Can't Stop,2,4,30,1980,"Dice Rolling, Press Your Luck",Dice,Sid Sackson,https://boardgamegeek.com/boardgame/41/cant-stop
775,Titan,2,6,240,1980,"Dice Rolling, Player Elimination, Roll / Spin and Move, Secret Unit Deployment, Set Collection","Fantasy, Fighting","Jason B. McAllister, David A. Trampier",https://boardgamegeek.com/boardgame/103/titan
1471,Ace of Aces: Handy Rotary Series,2,2,20,1980,"Simulation, Simultaneous Action Selection","Aviation / Flight, Book, Wargame, World War I","Doug Kaufman, Alfred Leonardi",https://boardgamegeek.com/boardgame/798/ace-aces-handy-rotary-series
2003,War and Peace,2,6,240,1980,"Dice Rolling, Hex-and-Counter, Simulation","Napoleonic, Wargame",Mark McLaughlin,https://boardgamegeek.com/boardgame/626/war-and-peace
2155,Ghosts!,2,2,15,1980,"Grid Movement, Secret Unit Deployment","Bluffing, Children's Game, Horror",Alex Randolph,https://boardgamegeek.com/boardgame/2290/ghosts
2434,Empires of the Middle Ages,1,6,360,1980,Voting,"Civilization, Economic, Medieval, Political, Wargame","Anthony F. Buccini, Jim Dunnigan, Redmond A. Simonsen",https://boardgamegeek.com/boardgame/911/empires-middle-ages
2481,Samarkand,2,5,30,1980,"Pick-up and Deliver, Set Collection, Trading","Arabian, Economic",Sid Sackson,https://boardgamegeek.com/boardgame/364/samarkand
3021,Dragon Pass,2,3,120,1980,Hex-and-Counter,"Fantasy, Wargame","Robert Corbett, Greg Stafford",https://boardgamegeek.com/boardgame/1720/dragon-pass
3084,Trax,2,2,10,1980,"Pattern Building, Route/Network Building, Tile Placement",Abstract Strategy,David L. Smith,https://boardgamegeek.com/boardgame/748/trax
3269,The Mystic Wood,2,4,60,1980,"Modular Board, Variable Player Powers","Adventure, Exploration, Fantasy, Fighting, Medieval",Terence Peter Donnelly,https://boardgamegeek.com/boardgame/1152/mystic-wood
3608,Swashbuckler,2,6,90,1980,"Action / Movement Programming, Simultaneous Action Selection","Fighting, Renaissance","T. O'Neill, S. Craig Taylor",https://boardgamegeek.com/boardgame/623/swashbuckler
4032,Battle for Stalingrad,2,2,360,1980,"Chit-Pull System, Dice Rolling, Hex-and-Counter, Simulation","Wargame, World War II",John Hill (I),https://boardgamegeek.com/boardgame/8887/battle-stalingrad
4118,Pea Ridge: The Gettysburg of the West March 7-8 1862,1,2,240,1980,Hex-and-Counter,"American Civil War, Wargame",Eric Lee Smith,https://boardgamegeek.com/boardgame/4275/pea-ridge-gettysburg-west-march-7-8-1862
4253,Berlin '85: The Enemy at the Gates,2,2,180,1980,"Dice Rolling, Hex-and-Counter, Simulation","Modern Warfare, Wargame",Jim Dunnigan,https://boardgamegeek.com/boardgame/4839/berlin-85-enemy-gates
4295,Grass,2,6,60,1980,"Hand Management, Take That","Card Game, Economic",Jeff London,https://boardgamegeek.com/boardgame/427/grass
4343,Intruder,1,2,30,1980,"Co-operative Play, Hex-and-Counter, Roll / Spin and Move, Secret Unit Deployment, Simultaneous Action Selection","Horror, Science Fiction",B. Dennis Sustare,https://boardgamegeek.com/boardgame/2613/intruder
4471,Bismarck (second edition),2,2,240,1980,"Dice Rolling, Hex-and-Counter, Secret Unit Deployment, Simultaneous Action Selection","Nautical, Wargame, World War II",Jack Greene,https://boardgamegeek.com/boardgame/76436/bismarck-second-edition
4782,88,0,0,60,1980,Hex-and-Counter,"Wargame, World War II",James M. Day,https://boardgamegeek.com/boardgame/4289/88
4828,Fifth Corps,2,2,120,1980,Hex-and-Counter,"Modern Warfare, Wargame",Jim Dunnigan,https://boardgamegeek.com/boardgame/7109/fifth-corps
59,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1,8,120,1981,"Co-operative Play, Storytelling","Deduction, Murder/Mystery, Novel-based, Post-Napoleonic, Spies/Secret Agents","Raymond Edwards, Suzanne Goldberg, Gary Grady",https://boardgamegeek.com/boardgame/2511/sherlock-holmes-consulting-detective-thames-murder
921,A House Divided,2,2,240,1981,"Dice Rolling, Point to Point Movement","American Civil War, Wargame","Frank Chadwick, Alan Emrich",https://boardgamegeek.com/boardgame/701/house-divided
1179,Axis & Allies,2,5,180,1981,"Area Movement, Dice Rolling, Partnerships","Economic, Wargame, World War II","Larry Harris, Jr.",https://boardgamegeek.com/boardgame/98/axis-allies
1183,B-17: Queen of the Skies,1,2,20,1981,"Dice Rolling, Simulation","Aviation / Flight, Wargame, World War II","Glen Frank, Bruce Shelley",https://boardgamegeek.com/boardgame/1032/b-17-queen-skies
1512,Storm over Arnhem,2,2,300,1981,"Area Movement, Area-Impulse","Wargame, World War II",Courtney F. Allen,https://boardgamegeek.com/boardgame/1423/storm-over-arnhem
2013,Car Wars,2,8,45,1981,"Dice Rolling, Modular Board, Role Playing, Simulation, Variable Player Powers","Fighting, Racing, Science Fiction, Sports","Chad Irby, Steve Jackson (I)",https://boardgamegeek.com/boardgame/2795/car-wars
2087,Dark Tower,1,4,90,1981,"Area Movement, Press Your Luck","Adventure, Electronic, Exploration, Fantasy, Fighting","Roger Burten, Alan Coleman, Vincent A. A. J. Erato",https://boardgamegeek.com/boardgame/30/dark-tower
2144,Ace of Aces: Powerhouse Series,2,2,20,1981,"Simulation, Simultaneous Action Selection","Aviation / Flight, Wargame, World War I",Alfred Leonardi,https://boardgamegeek.com/boardgame/7104/ace-aces-powerhouse-series
2326,Cry Havoc,2,2,240,1981,Hex-and-Counter,"Medieval, Wargame","Gary Chalk, Tony Webster",https://boardgamegeek.com/boardgame/1323/cry-havoc
2699,Dragonmaster,3,4,30,1981,Trick-taking,"Card Game, Fantasy","G. W. ""Jerry"" D'Arcey",https://boardgamegeek.com/boardgame/2/dragonmaster
3356,Black Spy,3,6,45,1981,Trick-taking,"Card Game, Spies/Secret Agents",Alan R. Moon,https://boardgamegeek.com/boardgame/1982/black-spy
3452,Gladiator,2,6,90,1981,Action / Movement Programming,"Ancient, Fighting",Michael S. Matheny,https://boardgamegeek.com/boardgame/1693/gladiator
3549,Barbarian Prince,1,1,180,1981,"Dice Rolling, Hex-and-Counter","Adventure, Fantasy, Medieval, Print & Play",Arnold Hendrick,https://boardgamegeek.com/boardgame/1631/barbarian-prince
3558,Battle of the Bulge,2,2,120,1981,"Dice Rolling, Hex-and-Counter","Wargame, World War II","B. Sinigaglio, Mick (Mike) Uhl",https://boardgamegeek.com/boardgame/426/battle-bulge
3583,Hitler's War,2,3,300,1981,"Dice Rolling, Hex-and-Counter, Simulation","Wargame, World War II",Keith Gross,https://boardgamegeek.com/boardgame/2168/hitlers-war
3760,The Desert Fox,2,2,120,1981,"Hex-and-Counter, Simulation","Wargame, World War II",Richard H. Berg,https://boardgamegeek.com/boardgame/8325/desert-fox
3831,Voyage of the B.S.M. Pandora,1,1,90,1981,Hex-and-Counter,"Adventure, Exploration, Science Fiction, Space Exploration","John H. Butterfield, Edward J. Woods",https://boardgamegeek.com/boardgame/2678/voyage-bsm-pandora
3845,Havannah,2,2,30,1981,Pattern Building,Abstract Strategy,Christian Freeling,https://boardgamegeek.com/boardgame/2759/havannah
4134,"Cedar Mountain: Prelude to Bull Run, August 9, 1862",2,2,360,1981,"Dice Rolling, Hex-and-Counter","American Civil War, Wargame","David Bush, Jim Simon, Anthony Williams",https://boardgamegeek.com/boardgame/4346/cedar-mountain-prelude-bull-run-august-9-1862
4258,Search for the Emperor's Treasure,2,10,60,1981,"Pick-up and Deliver, Player Elimination, Point to Point Movement, Roll / Spin and Move, Variable Player Powers","Adventure, Economic, Exploration, Fantasy, Fighting",Tom Wham,https://boardgamegeek.com/boardgame/2919/search-emperors-treasure
4487,Spies!,2,5,180,1981,"Action Point Allowance System, Pick-up and Deliver, Point to Point Movement, Take That","Negotiation, Spies/Secret Agents, World War II","Lenny Glynn, John Prados",https://boardgamegeek.com/boardgame/1633/spies
4692,Sicily: The Race for Messina,2,2,1200,1981,"Hex-and-Counter, Simulation","Wargame, World War II",Dick Rustin,https://boardgamegeek.com/boardgame/8320/sicily-race-messina
4799,Wings,1,4,120,1981,"Action / Movement Programming, Hex-and-Counter, Simultaneous Action Selection","Aviation / Flight, Wargame, World War I",S. Craig Taylor,https://boardgamegeek.com/boardgame/2742/wings
4808,Harpoon (1st & 3rd edition),2,2,180,1981,"Dice Rolling, Point to Point Movement, Secret Unit Deployment","Aviation / Flight, Modern Warfare, Nautical, Wargame",Larry Bond,https://boardgamegeek.com/boardgame/5928/harpoon-1st-3rd-edition
223,Survive: Escape from Atlantis!,2,4,60,1982,"Action Point Allowance System, Dice Rolling, Grid Movement, Memory, Modular Board, Secret Unit Deployment","Adventure, Animals, Bluffing, Nautical",Julian Courtland-Smith,https://boardgamegeek.com/boardgame/2653/survive-escape-atlantis
937,Empire Builder,2,6,180,1982,"Crayon Rail System, Pick-up and Deliver, Route/Network Building","Economic, Trains, Transportation","Darwin Bromley, Bill Fawcett",https://boardgamegeek.com/boardgame/168/empire-builder
1004,Rommel in the Desert,2,2,150,1982,"Dice Rolling, Secret Unit Deployment","Wargame, World War II",Craig Besinque,https://boardgamegeek.com/boardgame/84/rommel-desert
1472,Gunslinger,1,7,90,1982,"Action / Movement Programming, Hex-and-Counter, Modular Board, Simultaneous Action Selection, Variable Player Powers","American West, Fighting, Wargame",Richard Hamblen,https://boardgamegeek.com/boardgame/1044/gunslinger
2339,Family Business,2,6,30,1982,"Hand Management, Player Elimination, Take That","Card Game, Mafia",David B. Bromley,https://boardgamegeek.com/boardgame/170/family-business
2386,Illuminati,2,6,120,1982,none,"Card Game, Novel-based, Political",Steve Jackson (I),https://boardgamegeek.com/boardgame/859/illuminati
2528,Mhing,2,6,60,1982,Set Collection,Card Game,Robert Sun,https://boardgamegeek.com/boardgame/1452/mhing
2686,Slapshot,2,10,30,1982,"Deck / Pool Building, Simultaneous Action Selection, Trading","Card Game, Sports","Tom Dalgliesh, Ron Gibson, John Gordon, Lance Gutteridge",https://boardgamegeek.com/boardgame/1705/slapshot
3093,Sequence,2,12,30,1982,"Hand Management, Partnerships, Pattern Building","Abstract Strategy, Card Game",Doug Reuter,https://boardgamegeek.com/boardgame/2375/sequence
3381,Star Trader,2,6,180,1982,"Commodity Speculation, Stock Holding, Trading","Economic, Science Fiction",Nick Karp,https://boardgamegeek.com/boardgame/3534/star-trader
3688,Borderlands,2,4,120,1982,"Area Movement, Trading","Bluffing, Civilization, Fantasy, Negotiation, Political","Bill Eberle, Jack Kittredge, Peter Olotka",https://boardgamegeek.com/boardgame/40/borderlands
3949,Dawn Patrol,2,52,60,1982,"Dice Rolling, Hex-and-Counter, Role Playing, Simultaneous Action Selection, Variable Player Powers","Aviation / Flight, Wargame, World War I",Mike Carr,https://boardgamegeek.com/boardgame/4014/dawn-patrol
4131,Dragon Rage,2,2,120,1982,Hex-and-Counter,"Fantasy, Wargame",Lewis Pulsipher,https://boardgamegeek.com/boardgame/3110/dragon-rage
4149,Broadsides and Boarding Parties,2,2,60,1982,"Action / Movement Programming, Dice Rolling, Hand Management, Point to Point Movement","Nautical, Pirates, Wargame","Larry Harris, Jr.",https://boardgamegeek.com/boardgame/96/broadsides-and-boarding-parties
4188,Wizards,1,6,240,1982,"Co-operative Play, Modular Board, Pick-up and Deliver, Variable Player Powers","Adventure, Fantasy","Thomas J. Mosbø, Coral J. F. Mosbø",https://boardgamegeek.com/boardgame/828/wizards
4286,Judge Dredd,2,6,90,1982,Variable Player Powers,"Comic Book / Strip, Fighting, Science Fiction",Ian Livingstone,https://boardgamegeek.com/boardgame/1098/judge-dredd
4424,Western Desert,2,2,180,1982,"Dice Rolling, Hex-and-Counter, Simulation","Wargame, World War II","John Astell, Frank Chadwick",https://boardgamegeek.com/boardgame/7634/western-desert
356,Up Front,2,3,60,1983,"Campaign / Battle Card Driven, Hand Management, Simulation, Variable Player Powers","Card Game, Wargame, World War II",Courtney F. Allen,https://boardgamegeek.com/boardgame/586/front
657,Ambush!,1,1,240,1983,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Secret Unit Deployment","Exploration, Fighting, Wargame, World War II","John H. Butterfield, Eric Lee Smith",https://boardgamegeek.com/boardgame/1608/ambush
881,The Civil War,2,2,1200,1983,"Dice Rolling, Hex-and-Counter, Simulation","American Civil War, Civil War, Post-Napoleonic, Wargame",Eric Lee Smith,https://boardgamegeek.com/boardgame/2081/civil-war
931,Empires in Arms,2,7,12000,1983,"Area Movement, Dice Rolling, Secret Unit Deployment, Simulation, Variable Player Powers","Economic, Napoleonic, Negotiation, Political, Wargame","Greg Pinder, Harry Rowland",https://boardgamegeek.com/boardgame/254/empires-arms
1045,Scotland Yard,3,6,45,1983,"Partnerships, Point to Point Movement, Secret Unit Deployment","Deduction, Travel","Manfred Burggraf, Dorothy Garrels, Wolf Hoermann, Fritz Ifland, Werner Scheerer, Werner Schlegel",https://boardgamegeek.com/boardgame/438/scotland-yard
1265,Wiz-War,2,4,60,1983,"Modular Board, Player Elimination",Fantasy,Tom Jolly,https://boardgamegeek.com/boardgame/589/wiz-war
1342,Warhammer,2,4,240,1983,"Dice Rolling, Modular Board, Variable Player Powers","Fantasy, Miniatures, Wargame","Bryan Ansell, Richard Halliwell, Jervis Johnson, Rick Priestley",https://boardgamegeek.com/boardgame/4192/warhammer
1370,Take it Easy!,1,8,20,1983,Tile Placement,"Abstract Strategy, Puzzle",Peter Burley,https://boardgamegeek.com/boardgame/128/take-it-easy
1594,Blue Max,2,6,60,1983,"Hex-and-Counter, Simultaneous Action Selection","Aviation / Flight, Wargame, World War I","Phil Hall, John Harshman",https://boardgamegeek.com/boardgame/508/blue-max
1699,Talisman,2,6,240,1983,"Dice Rolling, Role Playing, Roll / Spin and Move, Variable Player Powers","Adventure, Exploration, Fantasy, Fighting",Robert Harris,https://boardgamegeek.com/boardgame/714/talisman
2093,Nuclear Escalation,2,6,30,1983,"Hand Management, Take That","Card Game, Modern Warfare, Negotiation, Political, Wargame","Douglas Malewicki, Michael Stackpole",https://boardgamegeek.com/boardgame/1213/nuclear-escalation
2516,Hell's Highway,2,2,360,1983,Hex-and-Counter,"Wargame, World War II",John H. Butterfield,https://boardgamegeek.com/boardgame/2077/hells-highway
2624,Rage,2,10,45,1983,"Hand Management, Trick-taking",Card Game,(Uncredited),https://boardgamegeek.com/boardgame/568/rage
2702,Crossbows and Catapults,2,2,30,1983,none,"Action / Dexterity, Children's Game, Medieval","Ray Frigard, Henri Sala",https://boardgamegeek.com/boardgame/2129/crossbows-and-catapults
2957,NATO: The Next War in Europe,2,2,240,1983,Hex-and-Counter,"Modern Warfare, Wargame","Bruce S. Maxwell, Richard J. Trup",https://boardgamegeek.com/boardgame/2079/nato-next-war-europe
3250,Ace of Aces: Flying Machines,2,2,20,1983,"Simulation, Simultaneous Action Selection","Aviation / Flight, Wargame, World War I",Alfred Leonardi,https://boardgamegeek.com/boardgame/7103/ace-aces-flying-machines
3254,Star Trek: Starship Tactical Combat Simulator,2,6,120,1983,"Hex-and-Counter, Simultaneous Action Selection","Aviation / Flight, Movies / TV / Radio theme, Science Fiction","Forest Brown, David F. Tepool, Wm. John Wheeler",https://boardgamegeek.com/boardgame/3040/star-trek-starship-tactical-combat-simulator
3257,Lost Worlds,2,2,10,1983,"Rock-Paper-Scissors, Simultaneous Action Selection, Variable Player Powers","Book, Fantasy, Fighting, Medieval","C. Calhoun, William Fortin, Dennis Greci, Alfred Leonardi, Mary Leonardi, Nancy Loomis, Hal McKinney, Paul S. Weintraub, Michael Stackpole",https://boardgamegeek.com/boardgame/1421/lost-worlds
3671,Gulf Strike,2,2,360,1983,"Hex-and-Counter, Simulation","Modern Warfare, Wargame",Mark Herman,https://boardgamegeek.com/boardgame/2076/gulf-strike
